created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2025-11-21T16:03:20+00:00,1,23.924,84.461,0.0,-66,-63,128,1,0.35,,,,
2025-11-21T16:04:55+00:00,2,0.0,0.0,0.0,-62,-59,128,1,0.53,,,,
2025-11-21T16:05:18+00:00,3,22.916,88.932,0.0,-61,-58,128,1,0.95,,,,
2025-11-21T16:05:40+00:00,4,22.991,90.252,0.0,-58,-57,128,1,1.33,,,,
2025-11-21T16:06:05+00:00,5,23.002,90.366,0.0,-60,-56,128,1,1.7,,,,
2025-11-21T16:06:28+00:00,6,22.873,90.031,0.0,-60,-56,128,1,2.12,,,,
2025-11-21T16:06:51+00:00,7,22.777,90.092,0.0,-59,-56,128,1,2.5,,,,
2025-11-21T16:07:13+00:00,8,22.67,90.298,0.0,-59,-56,128,1,2.87,,,,
2025-11-21T16:07:36+00:00,9,22.648,90.611,0.0,-62,-58,128,1,3.25,,,,
2025-11-21T16:08:02+00:00,10,22.573,91.137,0.0,-63,-59,128,1,3.63,,,,
2025-11-21T16:08:32+00:00,11,22.444,91.473,0.0,-60,-58,128,1,4.18,,,,
2025-11-21T16:08:54+00:00,12,22.369,91.946,0.0,-60,-57,128,1,4.57,,,,
2025-11-21T16:09:17+00:00,13,22.316,92.281,0.0,-60,-56,128,1,4.93,,,,
2025-11-21T16:09:40+00:00,14,22.273,92.686,0.0,-59,-56,128,1,5.32,,,,
2025-11-21T16:10:03+00:00,15,22.219,92.976,0.0,-58,-55,128,1,5.7,,,,
2025-11-21T16:10:26+00:00,16,22.187,93.136,0.0,-59,-55,128,1,6.08,,,,
2025-11-21T16:10:48+00:00,17,22.176,93.327,0.0,-57,-55,128,1,6.47,,,,
2025-11-21T16:11:13+00:00,18,22.144,93.548,0.0,-58,-55,128,1,6.87,,,,
2025-11-21T16:12:18+00:00,19,22.155,93.594,0.0,-59,-56,128,1,7.95,,,,
2025-11-21T16:12:40+00:00,20,22.112,93.838,0.0,-59,-56,128,1,8.32,,,,
2025-11-21T16:13:04+00:00,21,22.112,93.685,0.0,-60,-56,128,1,8.72,,,,
2025-11-21T16:13:29+00:00,22,22.101,93.601,0.0,-58,-56,128,1,9.08,,,,
2025-11-21T16:13:52+00:00,23,22.166,93.571,0.0,-59,-56,128,1,9.52,,,,
2025-11-21T16:14:14+00:00,24,22.187,93.38,0.0,-60,-56,128,1,9.88,,,,
2025-11-21T16:14:37+00:00,25,22.208,93.174,0.0,-59,-56,128,1,10.27,,,,
2025-11-21T16:15:00+00:00,26,22.187,92.96,0.0,-59,-56,128,1,10.65,,,,
2025-11-21T16:15:23+00:00,27,22.187,93.037,0.0,-59,-55,128,1,11.03,,,,
2025-11-21T16:15:45+00:00,28,22.198,93.06,0.0,-59,-56,128,1,11.42,,,,
2025-11-21T16:16:08+00:00,29,22.208,93.06,0.0,-59,-56,128,1,11.78,,,,
2025-11-21T16:16:31+00:00,30,22.176,93.128,0.0,-59,-55,128,1,12.17,,,,
2025-11-21T16:16:53+00:00,31,22.112,93.342,0.0,-59,-56,128,1,12.53,,,,
2025-11-21T16:17:16+00:00,32,22.08,93.418,0.0,-59,-56,128,1,12.92,,,,
2025-11-21T16:17:38+00:00,33,22.048,93.601,0.0,-58,-56,128,1,13.3,,,,
